id,name,address,city,state,phone,website,source,source_url,keyword,confidence_score,collected_at
"cmp-ff83707e","Choice Specialists","1341 W Mockingbird Ln Suit 600W, Dallas, TX 75247, USA","Dallas","TX","(214) 823-5057","https://choicespecialists.com","google_places","https://maps.google.com/?cid=4082951869034214464&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","IT staffing IT staffing staffing agency recruiting firm IT consulting technology services talent solutions workforce solutions vendor consulting company","0.94","2026-04-25T04:40:38.514Z"
"cmp-70fed98b","Recruiting Solutions Inc","3553 Chellen Dr, Dallas, TX 75234, USA","Dallas","TX","(972) 280-9700","","google_places","https://maps.google.com/?cid=13477099442719254902&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","IT staffing IT staffing staffing agency recruiting firm IT consulting technology services talent solutions workforce solutions vendor consulting company","0.94","2026-04-25T04:40:38.514Z"
"cmp-e2e6bd2f","Scion Staffing","2550 Pacific Ave #700, Dallas, TX 75226, USA","Dallas","TX","(469) 998-2262","https://scionstaffing.com/dallas","google_places","https://maps.google.com/?cid=8016583179289144807&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","IT staffing IT staffing staffing agency recruiting firm IT consulting technology services talent solutions workforce solutions vendor consulting company","0.94","2026-04-25T04:40:38.514Z"
"cmp-3cc6942f","It Staffing Services","14875 Landmark Blvd #100, Dallas, TX 75254, USA","Dallas","TX","(214) 245-4580","","google_places","https://maps.google.com/?cid=5855334821247845464&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","IT staffing IT staffing staffing agency recruiting firm IT consulting technology services talent solutions workforce solutions vendor consulting company","0.94","2026-04-25T04:40:38.514Z"
"cmp-ef2fce37","Staff Pro Workforce Solutions","4100 Spring Valley Rd Suite 305, Dallas, TX 75244, USA","Dallas","TX","(469) 364-7681","https://www.staffproworkforce.com","google_places","https://maps.google.com/?cid=2390693890932526011&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","IT staffing IT staffing staffing agency recruiting firm IT consulting technology services talent solutions workforce solutions vendor consulting company","0.94","2026-04-25T04:40:38.514Z"
"cmp-bbe1e075","Workits LLC","14860 Montfort Dr Ste 210, Dallas, TX 75254, USA","Dallas","TX","(866) 254-3037","","google_places","https://maps.google.com/?cid=14250238025363023480&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","IT staffing IT staffing staffing agency recruiting firm IT consulting technology services talent solutions workforce solutions vendor consulting company","0.94","2026-04-25T04:40:38.515Z"
"cmp-55217213","Gsg Talent Solutions","1015 Norwood Park Blvd, Austin, TX 78753, USA","Austin","TX","(512) 637-7106","https://www.gsgtalentsolutions.com","google_places","https://maps.google.com/?cid=13299902051936173266&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","IT staffing IT staffing staffing agency recruiting firm IT consulting technology services talent solutions workforce solutions vendor consulting company","0.94","2026-04-25T04:40:39.313Z"
"cmp-46fdf5f3","Recruiters Workforce","5900 Balcones Dr STE 14982, Austin, TX 78731, USA","Austin","TX","(512) 200-2912","https://recruiterswf.com","google_places","https://maps.google.com/?cid=15541513664605217585&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","IT staffing IT staffing staffing agency recruiting firm IT consulting technology services talent solutions workforce solutions vendor consulting company","0.94","2026-04-25T04:40:39.313Z"
"cmp-d165b1e6","Workforce Solutions Capital Area","3401 Webberville Rd #1000, Austin, TX 78702, USA","Austin","TX","(512) 381-4200","http://www.wfscapitalarea.com","google_places","https://maps.google.com/?cid=16080707295566142293&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","IT staffing IT staffing staffing agency recruiting firm IT consulting technology services talent solutions workforce solutions vendor consulting company","0.94","2026-04-25T04:40:39.314Z"
"cmp-8a6377e4","Tarvos Talent LLC","11044 Research Blvd Suite C-200, Austin, TX 78759, USA","Austin","TX","(512) 828-6700","http://www.tarvostalent.com","google_places","https://maps.google.com/?cid=6783598163551383333&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","IT staffing IT staffing staffing agency recruiting firm IT consulting technology services talent solutions workforce solutions vendor consulting company","0.94","2026-04-25T04:40:39.314Z"
"cmp-8cdd1f45","Work Force Staffing","10713 N FM 620, Austin, TX 78726, USA","Austin","TX","(737) 272-9390","https://workforcestaffing.us/contact","google_places","https://maps.google.com/?cid=15975682202946803205&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","IT staffing IT staffing staffing agency recruiting firm IT consulting technology services talent solutions workforce solutions vendor consulting company","0.94","2026-04-25T04:40:39.314Z"
"cmp-fb16cbd1","Ics Staffing Texas","2000 Royal Ln Suite 100, Dallas, TX 75229, USA","Austin","TX","(214) 758-0405","https://www.icscontractors.net","google_places","https://maps.google.com/?cid=3343249948467155046&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","IT staffing IT staffing staffing agency recruiting firm IT consulting technology services talent solutions workforce solutions vendor consulting company","0.94","2026-04-25T04:40:39.314Z"
"cmp-b1f42acc","Azure Talent Solutions Group","2300 Valley View Ln ste 420, Irving, TX 75062, USA","Houston","TX","(214) 997-5137","https://azureworkforce.com","google_places","https://maps.google.com/?cid=6752965606947841293&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","IT staffing IT staffing staffing agency recruiting firm IT consulting technology services talent solutions workforce solutions vendor consulting company","0.94","2026-04-25T04:40:39.912Z"
"cmp-ff91d6f4","Hireteq Solutions Inc.","511 E John W Carpenter Fwy # 500, Irving, TX 75062, USA","Houston","TX","(469) 701-0211","http://hireteq.com","google_places","https://maps.google.com/?cid=17218956162578893823&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","IT staffing IT staffing staffing agency recruiting firm IT consulting technology services talent solutions workforce solutions vendor consulting company","0.94","2026-04-25T04:40:39.913Z"
"cmp-8f609053","Technology Recruiting Solutions","19 S Briar Hollow Ln, Houston, TX 77027, USA","Houston","TX","(713) 532-4949","http://www.technologyrecruiting.com","google_places","https://maps.google.com/?cid=8056635946383801384&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA","IT staffing IT staffing staffing agency recruiting firm IT consulting technology services talent solutions workforce solutions vendor consulting company","0.94","2026-04-25T04:40:39.913Z"
